annual_inc,home_ownership,int_rate
89564,MORTGAGE,.1366
49000,RENT,.1239
75000,MORTGAGE,.1559
70000,RENT,.1786
59000,RENT,.0819
50000,MORTGAGE,.1786
48000,RENT,.1499
150000,MORTGAGE,.1049
64000,MORTGAGE,.1144
80000,RENT,.1199
65000,MORTGAGE,.0649
20000,OWN,.1714
67000,OWN,.1499
51000,RENT,.1559
45000,RENT,.1431
25000,RENT,.1366
60000,RENT,.1049
42000,RENT,.0949
95000,RENT,.1144
23399,RENT,.1366
85000,MORTGAGE,.1299
45000,RENT,.1714
96125,RENT,.1144
42000,OWN,.0819
70000,MORTGAGE,.1999
70000,MORTGAGE,.2399
75000,RENT,.1854
54600,MORTGAGE,.1924
60000,MORTGAGE,.1431
52000,RENT,.0819
56000,RENT,.1199
26000,RENT,.1144
41600,MORTGAGE,.1786
44000,OWN,.2099
52000,MORTGAGE,.1649
83000,RENT,.0603
80000,MORTGAGE,.0867
80000,RENT,.0603
60000,MORTGAGE,.1559
143000,MORTGAGE,.0749
160000,RENT,.1144
220000,RENT,.0603
125000,MORTGAGE,.0749
67000,RENT,.1714
110000,MORTGAGE,.1924
50000,MORTGAGE,.1499
43000,RENT,.1499
150000,OWN,.1559
67000,RENT,.1999
132500,MORTGAGE,.2399
72000,MORTGAGE,.0949
24000,MORTGAGE,.1199
65000,MORTGAGE,.1854
47448,MORTGAGE,.1924
85000,RENT,.1786
305000,MORTGAGE,.1049
137000,RENT,.1299
36000,RENT,.1144
90000,MORTGAGE,.1599
42804,OWN,.1049
42000,OWN,.1239
50000,RENT,.1199
72350,OWN,.1144
165000,RENT,.0867
52800,RENT,.0949
45000,OWN,.1431
240000,MORTGAGE,.1049
175000,RENT,.0749
49651,MORTGAGE,.2199
75000,RENT,.1299
128000,MORTGAGE,.0819
60000,OWN,.0949
45000,RENT,.0867
36000,RENT,.1239
82000,MORTGAGE,.1786
90000,RENT,.1049
54000,OWN,.1714
53000,RENT,.1144
55856,RENT,.0949
225000,MORTGAGE,.0949
100000,RENT,.1144
46000,OWN,.2399
80000,MORTGAGE,.1049
85000,MORTGAGE,.0819
120000,MORTGAGE,.1049
57000,MORTGAGE,.0949
75000,MORTGAGE,.1299
85000,RENT,.1239
250000,RENT,.1431
59000,MORTGAGE,.1999
55000,RENT,.0603
62000,MORTGAGE,.1366
47136,MORTGAGE,0.245
20000,RENT,.0749
175000,RENT,.0819
37000,RENT,.1366
55120,RENT,.1239
30000,MORTGAGE,.1299
80000,RENT,.0867
36000,MORTGAGE,.1714
78000,MORTGAGE,.1599
38000,RENT,.0949
71000,MORTGAGE,.1649
38000,RENT,.1144
52000,RENT,.1366
61000,RENT,.1854
90000,MORTGAGE,.0699
78000,RENT,.0819
68000,RENT,.1431
35000,RENT,.0867
89496,RENT,.1144
71000,MORTGAGE,.1144
145000,MORTGAGE,.1924
54000,RENT,.2199
43000,OWN,.1714
32000,MORTGAGE,.1999
60500,MORTGAGE,.1239
52000,MORTGAGE,.1649
40000,MORTGAGE,.1239
83000,RENT,.1299
75000,MORTGAGE,.1366
100000,MORTGAGE,.1714
37440,RENT,.0699
156000,MORTGAGE,.1431
180000,MORTGAGE,.0699
325000,MORTGAGE,.1239
90000,MORTGAGE,.1239
38000,RENT,.1239
100000,RENT,.1366
60000,RENT,.1049
48000,RENT,.0949
40320,MORTGAGE,.1366
75000,RENT,.1049
53000,OWN,.1199
101000,MORTGAGE,.1431
73000,RENT,.1239
67000,MORTGAGE,0.245
75000,MORTGAGE,.1199
20000,OWN,.0949
153000,RENT,.1144
20200,MORTGAGE,.1049
65100,RENT,.1499
60000,RENT,.1239
50000,MORTGAGE,.1299
75000,MORTGAGE,.1999
85000,MORTGAGE,.1239
32157,MORTGAGE,.1999
63000,MORTGAGE,.2099
100000,MORTGAGE,.1144
84142,MORTGAGE,.1366
142000,MORTGAGE,.0603
95000,RENT,.0867
184000,OWN,.0603
35000,RENT,.1049
120000,MORTGAGE,.1649
65000,MORTGAGE,.1239
25000,RENT,.1599
70000,OWN,.1559
30000,OWN,.1649
72000,MORTGAGE,.0949
32212,MORTGAGE,.2099
68000,RENT,.1366
120000,MORTGAGE,.1599
140000,MORTGAGE,.1854
45000,RENT,.1239
22800,OWN,.0819
67000,RENT,.2099
110000,RENT,.0749
165000,MORTGAGE,.1431
33000,OWN,.1144
65000,MORTGAGE,.0949
19000,RENT,.1366
60000,RENT,.0749
50000,RENT,.1559
57000,RENT,.1499
54000,MORTGAGE,.0867
85000,RENT,.1199
80000,MORTGAGE,.1049
60000,MORTGAGE,.1431
90000,MORTGAGE,.1199
125000,MORTGAGE,.0749
115000,MORTGAGE,.1854
83000,MORTGAGE,0.245
60000,RENT,.1199
180000,OWN,.2499
30000,MORTGAGE,.1999
77000,MORTGAGE,.0949
53000,RENT,.1144
140000,MORTGAGE,.0603
120000,RENT,.1199
43000,RENT,.1924
57800,RENT,.1144
43000,MORTGAGE,.1144
50400,MORTGAGE,.1239
80000,RENT,.1144
40000,RENT,.1559
95000,MORTGAGE,.0819
102000,MORTGAGE,.1366
54000,RENT,.0603
180000,MORTGAGE,.1431
184000,MORTGAGE,.1431
45000,MORTGAGE,.1199
50000,MORTGAGE,.1786
30000,MORTGAGE,.0949
45000,RENT,.1239
72000,MORTGAGE,.2589
127000,RENT,.1366
52000,MORTGAGE,.1559
145000,MORTGAGE,.0819
45000,OWN,.1366
79000,MORTGAGE,.0603
78000,MORTGAGE,.0749
60000,MORTGAGE,.1599
80000,OWN,.1854
90000,MORTGAGE,.1199
110000,MORTGAGE,.0749
52000,MORTGAGE,.1559
69000,MORTGAGE,.1144
63000,MORTGAGE,.1649
175000,MORTGAGE,.0699
196769,MORTGAGE,.0749
60000,MORTGAGE,.0949
110000,RENT,.1199
72800,MORTGAGE,.1239
75000,MORTGAGE,.1599
125000,MORTGAGE,.0867
88845.6,MORTGAGE,.1049
35000,MORTGAGE,.1431
52173,MORTGAGE,.1199
520000,MORTGAGE,.1714
50000,RENT,.0867
65000,RENT,.0867
92000,RENT,.1499
80000,MORTGAGE,.0749
135000,RENT,.1854
146000,MORTGAGE,.0749
55000,OWN,.1239
110000,MORTGAGE,.1199
56000,MORTGAGE,.1199
60000,OWN,.1714
80000,RENT,.0819
53000,OWN,.1199
90000,RENT,.0749
500000,RENT,.1199
125000,MORTGAGE,.0867
85000,MORTGAGE,.0819
95000,RENT,.1786
86000,MORTGAGE,.1144
83000,MORTGAGE,.1649
77064,MORTGAGE,.1431
97000,MORTGAGE,.0699
75000,RENT,.1144
165000,RENT,.1854
150000,MORTGAGE,.1144
45000,MORTGAGE,.1144
60000,MORTGAGE,.1299
85000,RENT,.1431
50000,MORTGAGE,.0949
82000,MORTGAGE,.1049
155000,RENT,.1366
46000,RENT,.0867
125000,MORTGAGE,.0749
75000,RENT,.0819
73250,MORTGAGE,.0699
30000,RENT,.0949
110000,RENT,.0699
45000,RENT,.2099
107000,MORTGAGE,.1559
75000,MORTGAGE,.0749
57000,RENT,.1366
41200,RENT,.1499
90000,RENT,.1049
110000,MORTGAGE,.0649
100000,MORTGAGE,.1199
40000,RENT,.1499
87000,MORTGAGE,.0699
50000,RENT,.1299
90000,RENT,.2199
75000,OWN,.0699
400000,MORTGAGE,.1199
135200,MORTGAGE,.1924
80000,MORTGAGE,.0649
45000,RENT,.0949
38468,RENT,.1366
150000,MORTGAGE,.1239
45000,RENT,.1786
62000,MORTGAGE,.0819
110000,MORTGAGE,.0867
140000,MORTGAGE,.1559
60000,RENT,.0867
78000,OWN,.0603
36000,RENT,.1239
80000,MORTGAGE,.0867
45000,MORTGAGE,.1239
133000,MORTGAGE,.0603
101000,RENT,.1199
55000,MORTGAGE,.1559
25000,MORTGAGE,.0867
96000,RENT,.1999
140000,RENT,.0819
60000,OWN,.1366
80000,RENT,.0603
65000,MORTGAGE,.1239
30000,RENT,.1299
40000,RENT,.1714
90000,MORTGAGE,.1239
67000,MORTGAGE,.0749
71000,MORTGAGE,.1559
63000,RENT,.1559
90600,RENT,.1649
500000,OWN,.0749
60000,OWN,.1431
132000,RENT,.1924
74223.11,MORTGAGE,.1049
182000,MORTGAGE,.0603
100000,OWN,.1786
90000,RENT,.1431
34071,OWN,.2583
70000,MORTGAGE,.0749
70000,RENT,.0867
52000,OWN,.1144
65000,MORTGAGE,.2099
65000,MORTGAGE,.1049
64500,MORTGAGE,.1299
93000,MORTGAGE,.0603
185000,MORTGAGE,.1049
100000,MORTGAGE,.0949
23000,RENT,.1144
86000,RENT,.0699
110962,RENT,.2399
102000,MORTGAGE,.1144
95000,RENT,.1144
130000,OWN,.0819
46000,MORTGAGE,.1999
72838,MORTGAGE,.1599
47896,MORTGAGE,.1299
58000,RENT,.1559
263000,MORTGAGE,.0819
80000,OWN,.1431
185000,MORTGAGE,.1199
117000,OWN,.1299
30000,OWN,.1366
75000,MORTGAGE,.1049
58779.84,RENT,.1599
160000,MORTGAGE,.1299
325000,MORTGAGE,.0819
95000,MORTGAGE,.1199
225000,OWN,.1239
80185,RENT,.1144
47000,OWN,.0819
50000,RENT,.1144
35000,MORTGAGE,.1144
72000,MORTGAGE,.1366
93000,MORTGAGE,.1144
38000,MORTGAGE,.1366
112900,OWN,.0949
55000,RENT,.2299
40000,RENT,.1649
72000,OWN,.1199
48000,RENT,.1239
44680,OWN,.1049
72000,MORTGAGE,.1599
86000,MORTGAGE,.0749
87000,MORTGAGE,.0603
170000,RENT,.0603
120000,MORTGAGE,.0819
97000,MORTGAGE,.1049
90000,RENT,.1366
62000,MORTGAGE,.1239
78709.55,MORTGAGE,.1199
75000,MORTGAGE,.0949
50000,MORTGAGE,.2199
165000,OWN,.1199
45000,RENT,.1714
100000,RENT,.0819
55000,MORTGAGE,.1239
99000,RENT,.1366
110000,MORTGAGE,.1559
75000,RENT,.1049
80000,MORTGAGE,.1049
45000,MORTGAGE,.1049
150000,MORTGAGE,.1559
225000,RENT,.1144
53600,RENT,.1499
40000,RENT,.1499
44000,MORTGAGE,.1714
200000,MORTGAGE,.1366
60000,RENT,.1239
65000,MORTGAGE,.1299
45000,MORTGAGE,.1299
63600,MORTGAGE,.1499
45000,MORTGAGE,.0749
45000,RENT,.1199
37200,OWN,.1499
30500,RENT,.1499
102000,MORTGAGE,.1049
29068,RENT,.1366
72000,MORTGAGE,.1199
40000,MORTGAGE,.0819
55000,MORTGAGE,.0699
43000,RENT,.1599
75000,OWN,.1144
75000,MORTGAGE,.1714
145000,MORTGAGE,.0749
65000,RENT,.0749
63000,RENT,.1649
220000,OWN,.1049
43000,OWN,.1499
120000,MORTGAGE,.0867
140000,MORTGAGE,.0699
49920,RENT,.1049
85000,MORTGAGE,.1239
30000,MORTGAGE,.1239
61680,RENT,.1144
52000,MORTGAGE,.1239
72000,OWN,.1499
45000,MORTGAGE,.2499
70000,MORTGAGE,.1144
144000,RENT,.1199
36000,OWN,.1049
70000,MORTGAGE,.1049
60000,RENT,.0819
53050.22,MORTGAGE,.1714
73000,MORTGAGE,.1431
52000,RENT,.1431
32000,RENT,.1239
80000,MORTGAGE,.0749
70000,MORTGAGE,.0749
93000,MORTGAGE,.0749
120000,RENT,.0867
67000,MORTGAGE,.1999
165000,RENT,.0819
55000,RENT,.0649
120000,MORTGAGE,.0749
110000,MORTGAGE,.0867
300000,OWN,.1144
58755,OWN,.2099
70000,MORTGAGE,.0699
175000,MORTGAGE,.1599
80000,OWN,.1559
90000,RENT,.0699
42000,OWN,.1431
84000,MORTGAGE,.1239
67000,MORTGAGE,.1854
76900,MORTGAGE,.1049
89000,MORTGAGE,.0699
55000,RENT,.1431
57000,MORTGAGE,.0749
19500,RENT,.0867
60000,MORTGAGE,.1649
90000,MORTGAGE,.0749
127255,MORTGAGE,.0949
40000,MORTGAGE,.1854
58000,MORTGAGE,.0867
42000,RENT,.1786
73000,MORTGAGE,.1431
50000,MORTGAGE,.1144
95000,RENT,.1649
80000,MORTGAGE,.1366
52000,OWN,.0819
195000,RENT,.2399
135000,MORTGAGE,.1366
55000,RENT,.0819
90000,RENT,.1854
38000,MORTGAGE,.1366
60400,RENT,.1299
33600,RENT,.1239
55000,MORTGAGE,.1499
68000,MORTGAGE,.1299
220000,RENT,.1144
120000,MORTGAGE,.0867
83000,MORTGAGE,.1199
60000,MORTGAGE,.1239
140000,MORTGAGE,.1366
48000,OWN,.1786
21000,RENT,.1144
97000,MORTGAGE,.1144
48000,RENT,.1999
60000,RENT,.1649
15600,MORTGAGE,.1599
46000,MORTGAGE,.1299
34000,RENT,.1144
70000,MORTGAGE,.1499
35000,MORTGAGE,.0819
56000,MORTGAGE,.1299
50000,RENT,.1049
38000,RENT,.2299
106000,RENT,.1559
65600,MORTGAGE,.1499
50000,MORTGAGE,.0649
50000,MORTGAGE,.1239
60000,MORTGAGE,.2499
80000,RENT,.1366
31392,RENT,.2099
63000,MORTGAGE,.1714
65000,RENT,.1144
76000,MORTGAGE,.0649
100000,RENT,.0949
175000,MORTGAGE,.1199
38500,RENT,.1431
117000,MORTGAGE,.1366
82000,RENT,.0819
35000,RENT,.1199
102000,MORTGAGE,.2099
105000,MORTGAGE,.0749
246161,MORTGAGE,.1049
68600,MORTGAGE,.0867
130000,MORTGAGE,.1499
60000,RENT,.1299
185000,MORTGAGE,.0699
108000,MORTGAGE,.2399
89000,RENT,.1599
62000,RENT,.1559
72000,RENT,.1199
51000,RENT,.0867
35000,RENT,.1366
54000,OWN,.1366
50000,RENT,.1144
90000,RENT,.2199
90000,MORTGAGE,.0649
45000,RENT,.1239
50000,MORTGAGE,.0749
88641,OWN,.0867
126000,MORTGAGE,.1599
300000,MORTGAGE,.1239
80000,MORTGAGE,.0749
35000,RENT,.1299
102000,RENT,.1499
25000,MORTGAGE,.1239
14300,RENT,.1499
120000,RENT,.1239
54000,RENT,.1599
90000,MORTGAGE,.1559
75000,RENT,.1431
100000,MORTGAGE,.0603
56200,OWN,.1144
101760,RENT,.1049
100000,MORTGAGE,.0649
40000,RENT,.1714
165000,RENT,.0819
80000,MORTGAGE,.0867
88000,MORTGAGE,.0949
110000,MORTGAGE,.0949
45500,MORTGAGE,.1299
60000,OWN,.1559
66500,MORTGAGE,.1049
65000,RENT,.2099
62000,RENT,.1854
48000,MORTGAGE,.1299
60000,OWN,.1239
48168,MORTGAGE,.0649
98450,MORTGAGE,.1239
60000,RENT,.2557
94000,MORTGAGE,.1144
75000,RENT,.0749
95000,MORTGAGE,.1559
168300,MORTGAGE,.0867
85000,RENT,.1239
60000,MORTGAGE,.0949
65000,MORTGAGE,.1239
72000,MORTGAGE,.0949
40000,RENT,.1366
55000,MORTGAGE,.0819
50000,RENT,.1144
82000,RENT,.1144
52000,MORTGAGE,.1431
100000,OWN,.0949
112000,RENT,.1049
155300,MORTGAGE,.1649
29900,MORTGAGE,.1299
148000,RENT,.0819
30000,RENT,.1199
60000,RENT,.1559
62500,OWN,.1786
60000,MORTGAGE,.1559
52000,OWN,.1649
115000,RENT,.0699
70000,MORTGAGE,.1854
51000,RENT,.1559
70000,RENT,.1366
90000,MORTGAGE,.1366
60000,MORTGAGE,.0819
36000,MORTGAGE,.1649
75000,MORTGAGE,.1431
35000,MORTGAGE,.1559
50000,RENT,.1714
60000,OWN,.0867
14832,RENT,.1559
60000,MORTGAGE,.1199
45000,RENT,.1431
45000,MORTGAGE,.1924
42200,MORTGAGE,.1559
136000,RENT,.1144
80000,MORTGAGE,.0949
98000,MORTGAGE,.1366
60000,RENT,.0749
40000,RENT,.1239
56325,MORTGAGE,.1431
34000,MORTGAGE,.1199
108000,MORTGAGE,.0867
76000,MORTGAGE,.1144
155000,MORTGAGE,.1144
70000,RENT,.1366
84050,RENT,.1431
43000,MORTGAGE,.0949
53000,MORTGAGE,.0819
22000,RENT,.1499
60000,MORTGAGE,.1786
97000,RENT,.1199
70000,MORTGAGE,.0819
115000,OWN,.0699
48000,MORTGAGE,.1199
78000,MORTGAGE,.1499
68500,MORTGAGE,.0819
50000,RENT,.1299
59000,RENT,.0867
75000,OWN,.1049
105000,MORTGAGE,.0749
55000,RENT,.0819
44000,MORTGAGE,.0949
52000,MORTGAGE,.0749
24000,RENT,.0749
45000,MORTGAGE,.1199
56000,MORTGAGE,.0749
35000,RENT,.0819
75000,MORTGAGE,0.258
111000,RENT,.0749
67000,RENT,.1431
60000,MORTGAGE,.0749
25000,RENT,.1599
65000,RENT,.1144
150000,RENT,.0867
200000,OWN,.1239
62000,OWN,.1239
30000,OWN,.1431
27000,RENT,.1199
69432,MORTGAGE,.0819
90000,MORTGAGE,.0867
75000,MORTGAGE,.1786
105000,MORTGAGE,.0749
30000,RENT,0.245
117000,MORTGAGE,.1786
31222,RENT,.1049
45000,RENT,.1366
87000,MORTGAGE,.1431
65000,RENT,.1499
32000,RENT,.1431
80000,MORTGAGE,.1599
86000,MORTGAGE,.1649
30000,MORTGAGE,.1714
35000,RENT,.2199
62000,MORTGAGE,.1924
52000,MORTGAGE,.0819
425000,MORTGAGE,.1239
62000,RENT,.1144
79000,MORTGAGE,.0649
35000,RENT,.1049
75000,MORTGAGE,.1366
49000,RENT,.1559
34000,RENT,.1049
56139.28,RENT,.1239
73000,MORTGAGE,.1144
54000,RENT,.0819
37000,RENT,.1599
55000,RENT,.0649
23000,RENT,.1199
215000,MORTGAGE,.1199
60000,MORTGAGE,.1049
160000,MORTGAGE,.1144
65000,OWN,.0749
42000,RENT,.1144
80000,OWN,.1049
92400,MORTGAGE,.1299
70000,MORTGAGE,.2399
49000,MORTGAGE,.0749
80000,MORTGAGE,.1431
50000,MORTGAGE,.1499
114000,MORTGAGE,.1431
100000,RENT,.1366
92000,RENT,.1239
65000,RENT,.1366
42500,OWN,.1299
45000,MORTGAGE,.1559
280000,OWN,.1599
84500,MORTGAGE,.1299
62000,MORTGAGE,.1366
74000,MORTGAGE,.1239
60000,RENT,.1239
16000,RENT,.1649
100000,MORTGAGE,.0649
220000,MORTGAGE,.0603
60000,RENT,.1299
50000,MORTGAGE,.0749
43000,RENT,.1431
105000,OWN,.1924
62000,RENT,.0819
125000,RENT,.1599
42000,RENT,.1239
65000,MORTGAGE,.1199
100000,RENT,.1431
23000,OWN,.1431
46000,RENT,.0819
42000,OWN,.0819
90000,MORTGAGE,.0749
79000,MORTGAGE,.1144
90000,RENT,.0749
55000,RENT,.1559
90000,RENT,.1366
72500,RENT,.1366
90000,MORTGAGE,.2099
48000,RENT,.1199
70000,RENT,.1299
60000,MORTGAGE,.0749
98000,RENT,.1199
180000,MORTGAGE,.2589
50000,RENT,.1559
46000,RENT,.0699
44316,MORTGAGE,.1499
128540,OWN,.1299
38323,RENT,.1049
40588.58,OWN,.1049
50000,OWN,.0949
50000,OWN,.1144
122000,MORTGAGE,.0949
50000,RENT,.1366
30461.6,MORTGAGE,.1499
50000,MORTGAGE,.1599
42000,RENT,.1649
70000,MORTGAGE,.1366
56000,MORTGAGE,.1366
44000,OWN,.1714
51500,MORTGAGE,.1144
70000,MORTGAGE,.1431
151000,OWN,.1649
125000,RENT,.1239
90000,MORTGAGE,.1049
59000,RENT,.1854
80000,RENT,.1144
157000,MORTGAGE,.0749
30000,RENT,.2499
67000,MORTGAGE,.1199
45000,MORTGAGE,.1649
31200,RENT,.1786
52000,OWN,.1199
78000,MORTGAGE,.0949
108000,MORTGAGE,.1049
43000,RENT,.1999
38000,MORTGAGE,.1924
33999.92,MORTGAGE,.1366
40000,RENT,.1599
130000,MORTGAGE,.1049
68000,MORTGAGE,.1366
57400,MORTGAGE,.1599
75000,MORTGAGE,.1924
15996,RENT,.0819
138000,MORTGAGE,.1049
48000,MORTGAGE,.1924
39000,RENT,.1049
49000,RENT,.1599
80000,RENT,.1144
110000,MORTGAGE,.0819
40000,MORTGAGE,.2099
77000,MORTGAGE,.2299
17000,MORTGAGE,.1854
45000,RENT,.1786
48000,RENT,.1366
156751,MORTGAGE,.1714
25000,MORTGAGE,.1144
60000,MORTGAGE,.0749
66000,RENT,.2499
58000,RENT,.1599
31000,OWN,.1649
34000,MORTGAGE,.0867
80000,RENT,.1999
65000,RENT,.1199
46000,RENT,.1239
52000,MORTGAGE,.1599
26000,RENT,.1299
51550,MORTGAGE,.1366
80000,RENT,.1144
45000,MORTGAGE,.1714
43000,RENT,.1559
55000,RENT,.1366
135000,MORTGAGE,.0699
30720,RENT,.2199
75000,MORTGAGE,.0867
106500,OWN,.1366
60000,OWN,.1366
93000,RENT,.1786
48000,MORTGAGE,.1649
55000,RENT,.2199
74000,MORTGAGE,.1599
130000,MORTGAGE,.1239
110000,MORTGAGE,.1499
38480,MORTGAGE,.1299
49500,MORTGAGE,.1299
90000,RENT,.0949
64000,MORTGAGE,.1999
88000,MORTGAGE,.1559
160000,OWN,.1854
98000,RENT,.0949
65000,MORTGAGE,.1786
75000,RENT,.1049
79000,MORTGAGE,.1714
48000,OWN,.0819
200000,MORTGAGE,.0819
26000,RENT,.1854
75000,MORTGAGE,.0949
28000,RENT,.1366
40000,OWN,.1786
28000,OWN,.1854
45000,RENT,.1999
60000,OWN,.1366
68000,MORTGAGE,.1144
32400,MORTGAGE,.1299
48000,RENT,.1144
34000,RENT,.1559
71000,MORTGAGE,.1366
100000,RENT,.0749
75000,MORTGAGE,.1999
68000,RENT,.1649
94200,MORTGAGE,.0749
42000,MORTGAGE,.1366
55000,MORTGAGE,.1714
40000,RENT,.1649
50000,MORTGAGE,.1366
84000,MORTGAGE,.0949
102000,MORTGAGE,.0949
45000,RENT,.0819
40000,RENT,.1559
60520,RENT,.0867
84000,RENT,.1431
60000,RENT,.1854
58000,OWN,.1299
53000,MORTGAGE,.1299
22000,MORTGAGE,.1199
50000,RENT,.1144
156000,MORTGAGE,.1431
25000,RENT,.1431
29272,OWN,.1559
53000,MORTGAGE,.1431
115000,RENT,.1599
52000,RENT,.1431
50000,OWN,.1559
170000,RENT,.1649
80000,MORTGAGE,.1199
60000,MORTGAGE,.1366
40000,RENT,.0949
79500,MORTGAGE,.1239
120000,RENT,.1366
72000,MORTGAGE,.1559
36480,RENT,.2199
90000,RENT,.0819
55000,RENT,.1299
47586,RENT,.0949
41000,RENT,.0819
45000,RENT,.1144
44000,RENT,.0949
63000,MORTGAGE,.1431
15000,RENT,.1649
32000,RENT,.0649
56000,MORTGAGE,.1431
40000,RENT,.0949
69000,MORTGAGE,.1144
65000,RENT,.1431
45000,RENT,.1714
42000,MORTGAGE,.1299
61500,RENT,.2199
43097.6,MORTGAGE,.1144
48000,MORTGAGE,.0819
18000,RENT,.1239
65000,RENT,.1299
37000,RENT,.1924
110000,MORTGAGE,.1431
40000,MORTGAGE,.1199
72000,MORTGAGE,.0867
70000,RENT,.1239
43000,MORTGAGE,.1299
160000,MORTGAGE,.0867
30000,RENT,.1559
100000,MORTGAGE,.0699
85000,MORTGAGE,.0949
80000,MORTGAGE,.0749
70000,MORTGAGE,.1239
102060,MORTGAGE,.2199
27000,MORTGAGE,.1431
160000,OWN,.1559
113000,MORTGAGE,.1299
56000,MORTGAGE,0.258
47049.6,OWN,.1599
37450,RENT,.0949
35000,MORTGAGE,.1559
94500,RENT,.0649
35000,RENT,.0749
66000,RENT,.1144
30000,MORTGAGE,.1649
65000,MORTGAGE,.1144
140000,MORTGAGE,.0749
41000,RENT,.1714
80000,MORTGAGE,.0867
63000,MORTGAGE,.0949
31000,OWN,.0949
45000,RENT,.1144
37500,RENT,.1144
72000,MORTGAGE,.1559
50000,RENT,.0819
104000,MORTGAGE,.0649
80000,MORTGAGE,.1199
18000,RENT,.1366
55000,MORTGAGE,.1854
87000,OWN,.1999
120000,RENT,.0819
45200,MORTGAGE,.1649
21000,RENT,.1049
30000,OWN,.1239
80000,MORTGAGE,.1559
26000,MORTGAGE,.2199
51325,RENT,.1366
50000,MORTGAGE,.1431
102000,MORTGAGE,.1049
52000,MORTGAGE,.1499
50000,MORTGAGE,.1559
51534,MORTGAGE,.1499
54000,RENT,.1499
47000,RENT,.1599
50000,MORTGAGE,.0949
75000,RENT,.1559
85000,MORTGAGE,.1599
77854,MORTGAGE,.1599
125000,RENT,.1144
36000,MORTGAGE,.1144
33000,MORTGAGE,.1786
80000,RENT,.2557
26000,RENT,.1299
72000,MORTGAGE,.0749
60000,MORTGAGE,.1599
95000,OWN,.1854
86000,OWN,.1714
36000,RENT,.2199
139000,RENT,.1854
46000,MORTGAGE,.1924
50000,RENT,.1431
104000,MORTGAGE,.1559
40000,MORTGAGE,.1299
90000,RENT,.0699
95000,RENT,.1049
39000,RENT,.0749
80000,MORTGAGE,.0867
29000,OWN,.0819
23000,RENT,.2399
70000,MORTGAGE,.1199
95000,RENT,.0949
31061,MORTGAGE,.0867
91000,MORTGAGE,.1366
117000,MORTGAGE,.0949
65000,MORTGAGE,.1499
43000,RENT,.1199
80000,MORTGAGE,.0949
81100,MORTGAGE,.1999
76000,MORTGAGE,.1239
40000,RENT,.1786
59000,MORTGAGE,.0699
35000,OWN,.1299
31000,RENT,.0819
79500,RENT,.1924
23676,OWN,.1559
70000,RENT,.0649
50000,MORTGAGE,.1144
52000,OWN,.0867
65000,MORTGAGE,.1714
32000,RENT,.1299
72000,RENT,.0649
80000,RENT,.1239
200000,RENT,.1559
64000,MORTGAGE,.1431
34320,RENT,.1559
55000,MORTGAGE,.1431
29990,MORTGAGE,.2399
120000,RENT,.0749
46500,RENT,.1714
22500,RENT,.1431
112000,RENT,.0867
82981,MORTGAGE,.1854
60000,RENT,.0819
100000,RENT,.2099
81900,RENT,.1144
93000,RENT,.0819
175000,RENT,.1239
45761,MORTGAGE,.1431
65000,OWN,.1714
142500,MORTGAGE,.0603
36000,MORTGAGE,.0819
31600,MORTGAGE,.1499
80552,MORTGAGE,.0867
70000,MORTGAGE,.1559
37000,RENT,.2199
80000,RENT,.1299
55000,RENT,.1239
91000,OWN,.1144
48000,RENT,.1499
140000,MORTGAGE,.0749
72000,RENT,.1431
100000,MORTGAGE,.0649
150000,OWN,.1299
59354,RENT,.1199
150000,MORTGAGE,.1299
45000,OWN,.1431
55000,MORTGAGE,.1431
95000,OWN,.1144
59000,MORTGAGE,.1649
33000,RENT,.1499
80000,RENT,.1431
28000,RENT,.1239
30000,RENT,.1144
95000,MORTGAGE,.1299
78000,RENT,.1714
45000,OWN,.1786
39000,RENT,.2099
50000,OWN,.1714
35000,RENT,.0949
20800,MORTGAGE,.1999
125000,RENT,.1714
33500,RENT,.1431
44000,MORTGAGE,.1431
32000,MORTGAGE,.1559
102000,MORTGAGE,.1299
15600,RENT,.1366
70000,OWN,.1999
40250,MORTGAGE,.1431
60000,OWN,.1144
160000,OWN,.1199
103000,MORTGAGE,.1299
61000,RENT,.1999
36000,RENT,.0819
71784.7,MORTGAGE,.1559
45000,RENT,.1239
105000,MORTGAGE,.1366
64000,RENT,.0819
72500,RENT,.1144
65000,OWN,.1199
24000,RENT,.1144
41000,RENT,.2099
30000,MORTGAGE,.1786
75000,RENT,.0749
115688,MORTGAGE,.1924
110000,MORTGAGE,.1559
110000,MORTGAGE,.0949
80000,MORTGAGE,.0949
60000,RENT,.0819
42500,RENT,0.245
53000,RENT,.1559
44000,RENT,.1299
101000,OWN,.1049
45000,RENT,.1199
142000,MORTGAGE,.1239
42900,RENT,.1854
59000,RENT,.1999
70000,MORTGAGE,.1049
42000,OWN,.0749
50000,MORTGAGE,.0819
40000,RENT,.2099
40000,OWN,.1714
118000,MORTGAGE,.1649
50000,MORTGAGE,.1144
85000,RENT,.0867
20000,OWN,.0649
150000,MORTGAGE,.1144
48000,RENT,.1854
95000,OWN,.0749
110000,RENT,.1199
83700,RENT,.0949
71000,MORTGAGE,.1239
83000,RENT,.1786
45000,RENT,.2399
56500,RENT,.0867
31000,OWN,.1599
52000,MORTGAGE,.1299
100000,MORTGAGE,.1924
48000,RENT,.1239
