Logit.Interest.Rate,Intercept,Amount.Requested,FICO.Score,Loan.Length,Loan.Purpose,Debt.To.Income.Ratio,State,Home.Ownership,Monthly.Income,FICO.Range,Open.CREDIT.Lines,Revolving.CREDIT.Balance,Inquiries.in.the.Last.6.Months,Employment.Length
0,1,20000,750,36,credit_card,1.30%,IL,RENT,10400,750-754,5,6969,0,1 year
0,1,25000,750,36,wedding,13.45%,NY,RENT,6750,750-754,16,17193,0,5 years
0,1,5000,750,36,other,9.18%,NY,RENT,5520,750-754,10,7351,0,7 years
0,1,6600,750,36,home_improvement,16.69%,NC,MORTGAGE,6250,750-754,14,17258,0,10+ years
0,1,25000,750,36,debt_consolidation,12.21%,VA,RENT,11166.67,750-754,6,28556,0,7 years
0,1,5000,750,36,wedding,23.15%,OH,RENT,2833.33,750-754,7,4573,0,3 years
0,1,15000,750,36,house,26.72%,AL,MORTGAGE,5250,750-754,11,44850,1,10+ years
0,1,10050,750,36,small_business,20.72%,TX,RENT,2500,750-754,11,13669,0,9 years
0,1,13600,750,36,debt_consolidation,17.31%,CA,MORTGAGE,11250,750-754,11,77377,1,4 years
0,1,20000,750,36,debt_consolidation,20.95%,CA,RENT,4333.33,750-754,9,13169,1,10+ years
0,1,18000,750,60,debt_consolidation,15.35%,CA,RENT,5666.67,750-754,12,1372,0,2 years
0,1,2700,750,36,debt_consolidation,19.81%,OH,MORTGAGE,3958.33,750-754,14,13159,1,8 years
0,1,3000,750,36,other,5.50%,VA,RENT,4166.67,750-754,7,9616,0,5 years
0,1,15000,750,36,small_business,2.77%,TX,MORTGAGE,6666.67,750-754,13,11002,1,< 1 year
0,1,9000,750,60,vacation,13.87%,TX,MORTGAGE,10000,750-754,10,4546,0,3 years
0,1,12000,750,36,car,15%,GA,MORTGAGE,3000,750-754,8,20328,0,< 1 year
0,1,20000,750,36,credit_card,13.38%,FL,MORTGAGE,10000,750-754,14,25668,1,8 years
0,1,24000,750,36,debt_consolidation,20.87%,TX,MORTGAGE,10166.67,750-754,15,29523,1,2 years
0,1,7000,750,36,major_purchase,7.26%,PA,OWN,6280,750-754,14,353,0,4 years
0,1,1125,750,36,credit_card,17.68%,FL,OWN,3083.33,750-754,8,3935,0,6 years
0,1,14000,750,36,debt_consolidation,20.18%,TX,RENT,4583.33,750-754,15,15890,1,10+ years
0,1,5000,750,36,other,11.40%,FL,RENT,1666.67,750-754,4,7968,0,10+ years
0,1,2000,750,36,debt_consolidation,8.01%,NY,RENT,5833.33,750-754,7,2031,0,< 1 year
0,1,4200,750,36,debt_consolidation,8.10%,MD,MORTGAGE,6089.44,750-754,7,18861,2,8 years
0,1,12000,750,36,major_purchase,1.43%,CA,RENT,9666.67,750-754,5,4693,0,1 year
0,1,16750,750,36,credit_card,10.25%,IL,MORTGAGE,3338,750-754,10,18696,1,5 years
0,1,13000,750,36,car,5.95%,NJ,MORTGAGE,11666.67,750-754,16,11451,1,7 years
1,1,15000,755,36,debt_consolidation,13.16%,GA,MORTGAGE,2583.33,755-759,3,4923,2,9 years
1,1,31500,755,60,other,21.32%,IL,RENT,5250,755-759,10,11936,0,10+ years
1,1,30000,755,60,other,16.32%,CA,RENT,20416.67,755-759,6,0,0,2 years
1,1,4750,755,36,other,18.33%,FL,MORTGAGE,3583.33,755-759,11,2964,2,5 years
0,1,1000,755,36,educational,10.69%,NY,OWN,4583.33,755-759,22,17069,1,< 1 year
0,1,18000,755,60,major_purchase,15.03%,OH,MORTGAGE,4000,755-759,9,6718,0,10+ years
0,1,20000,755,36,debt_consolidation,20.04%,TX,MORTGAGE,4625,755-759,14,31335,1,10+ years
0,1,6500,755,60,home_improvement,6.86%,KY,MORTGAGE,2738.67,755-759,10,2345,1,8 years
0,1,12000,755,60,home_improvement,4.30%,GA,MORTGAGE,3583.33,755-759,5,3942,2,2 years
0,1,9500,755,60,small_business,13.64%,NM,MORTGAGE,5000,755-759,10,46358,0,10+ years
0,1,14500,755,60,credit_card,14.26%,CA,MORTGAGE,3584.62,755-759,6,18555,0,10+ years
0,1,10000,755,36,debt_consolidation,24.66%,OH,MORTGAGE,2940.25,755-759,8,5904,0,10+ years
0,1,2500,755,36,debt_consolidation,6.99%,WI,MORTGAGE,4750,755-759,15,4658,2,4 years
0,1,24000,755,36,other,17.95%,PA,OWN,4250,755-759,6,19509,0,2 years
0,1,25000,755,36,home_improvement,10.42%,MA,MORTGAGE,7916.67,755-759,23,16386,0,4 years
0,1,25000,755,60,debt_consolidation,13.42%,IL,MORTGAGE,6250,755-759,5,18591,0,10+ years
0,1,19725,755,36,debt_consolidation,6.46%,CA,MORTGAGE,6916.67,755-759,9,16173,3,7 years
0,1,18000,755,60,debt_consolidation,5.30%,OK,MORTGAGE,8333.33,755-759,8,5211,1,6 years
0,1,12100,755,36,small_business,24.78%,TX,RENT,8750,755-759,10,1642,1,1 year
0,1,4000,755,36,moving,23.52%,KY,RENT,3350,755-759,6,627,1,1 year
0,1,9000,755,60,other,14.77%,AZ,RENT,3500,755-759,5,3135,0,2 years
0,1,7500,755,36,debt_consolidation,8.61%,KY,MORTGAGE,2916.67,755-759,6,7962,0,2 years
0,1,12500,755,36,car,14.82%,FL,RENT,4944.92,755-759,11,6014,0,2 years
0,1,9250,755,60,small_business,3.41%,CA,MORTGAGE,8500,755-759,6,105060,0,4 years
0,1,10000,755,36,debt_consolidation,5.49%,CA,MORTGAGE,10833.33,755-759,5,40827,0,7 years
0,1,8250,755,36,credit_card,24.45%,OH,MORTGAGE,3300,755-759,17,29576,2,8 years
0,1,9000,755,36,debt_consolidation,17.11%,NY,MORTGAGE,6750,755-759,7,12553,2,7 years
0,1,8000,755,36,medical,8.91%,NY,RENT,3166.67,755-759,4,680,0,6 years
0,1,20000,755,36,small_business,21.42%,TX,MORTGAGE,5000,755-759,6,6264,1,7 years
0,1,12000,755,36,educational,5.16%,OH,MORTGAGE,3333.33,755-759,7,1117,3,3 years
0,1,25000,755,60,debt_consolidation,11.22%,NJ,RENT,7916.67,755-759,6,36534,1,2 years
0,1,15000,755,36,credit_card,3.90%,OH,RENT,10000,755-759,8,6055,2,5 years
0,1,18000,755,36,credit_card,8.52%,NY,OWN,4250,755-759,5,19566,0,10+ years
0,1,5000,755,36,debt_consolidation,9.53%,CO,MORTGAGE,4333.33,755-759,5,1825,1,7 years
0,1,8000,755,36,home_improvement,18.38%,NY,MORTGAGE,4250,755-759,10,4455,0,6 years
0,1,24000,755,36,debt_consolidation,5.62%,OH,MORTGAGE,9583.33,755-759,9,22725,2,3 years
0,1,22500,755,36,other,19.93%,IL,OWN,5208.33,755-759,5,22876,0,10+ years
0,1,15000,755,36,debt_consolidation,3.23%,NJ,MORTGAGE,6250,755-759,8,13131,0,n/a
0,1,5000,755,36,home_improvement,10.59%,TX,MORTGAGE,7083.33,755-759,9,0,3,1 year
0,1,4000,755,36,car,0.52%,CA,RENT,5416.67,755-759,4,929,0,1 year
0,1,7200,755,36,medical,4.43%,NJ,RENT,3000,755-759,6,75,1,6 years
0,1,5000,755,36,debt_consolidation,11.40%,CT,OWN,4166.67,755-759,6,16666,1,5 years
0,1,8800,755,36,wedding,4.89%,GA,MORTGAGE,5479,755-759,5,6055,0,6 years
0,1,24250,755,36,major_purchase,4.79%,CA,RENT,12000,755-759,10,2097,1,< 1 year
0,1,12000,755,36,home_improvement,9.61%,NV,OWN,3100,755-759,7,11076,0,n/a
0,1,20000,755,60,moving,3.07%,NC,MORTGAGE,6125,755-759,5,17797,0,2 years
1,1,35000,760,60,small_business,10.63%,AZ,MORTGAGE,15583.33,760-764,10,9,1,6 years
1,1,12000,760,36,moving,20.06%,NY,RENT,4166.67,760-764,8,14163,0,2 years
1,1,35000,760,60,major_purchase,22.74%,IL,MORTGAGE,10000,760-764,13,13651,1,10+ years
1,1,25000,760,36,small_business,5.52%,IL,MORTGAGE,8666.67,760-764,9,1900,4,10+ years
1,1,6000,760,36,small_business,11.55%,TX,RENT,7083.33,760-764,7,5341,0,2 years
0,1,5200,760,60,debt_consolidation,10.29%,AL,MORTGAGE,3750,760-764,10,16094,0,< 1 year
0,1,14500,760,36,debt_consolidation,4.85%,GA,MORTGAGE,3958.33,760-764,4,9598,0,4 years
0,1,3225,760,36,debt_consolidation,17.79%,CA,MORTGAGE,5833.33,760-764,5,70323,1,10+ years
0,1,14000,760,60,debt_consolidation,9.89%,CA,MORTGAGE,9000,760-764,17,23773,0,4 years
0,1,15200,760,36,credit_card,14.50%,AZ,MORTGAGE,7916.67,760-764,7,217827,2,6 years
0,1,3300,760,36,other,20.04%,IL,RENT,3333.33,760-764,10,0,2,1 year
0,1,11000,760,36,credit_card,22.38%,AK,MORTGAGE,4200,760-764,6,8694,4,7 years
0,1,4000,760,36,moving,23.94%,OH,RENT,4666.67,760-764,7,2889,2,9 years
0,1,23000,760,60,debt_consolidation,12.39%,NH,MORTGAGE,4583.33,760-764,6,17695,2,4 years
0,1,17000,760,36,debt_consolidation,6.65%,AZ,MORTGAGE,6333.33,760-764,7,6542,1,7 years
0,1,7000,760,36,credit_card,5.44%,MN,MORTGAGE,3807.64,760-764,7,7196,0,5 years
0,1,35000,760,36,debt_consolidation,25.56%,NY,RENT,9220,760-764,12,40782,1,10+ years
0,1,20000,760,36,debt_consolidation,12.58%,AL,MORTGAGE,2416.67,760-764,5,6011,0,1 year
0,1,7200,760,36,debt_consolidation,17%,MA,MORTGAGE,5100,760-764,4,9366,4,10+ years
0,1,4750,760,36,home_improvement,0.56%,PA,OWN,2833.33,760-764,2,767,0,9 years
0,1,5400,760,36,educational,3%,GA,RENT,666.67,760-764,4,1321,0,< 1 year
0,1,9600,760,36,debt_consolidation,3.82%,SC,RENT,4333.33,760-764,7,1039,1,3 years
0,1,4700,760,36,renewable_energy,10.65%,OR,RENT,3416.67,760-764,3,2297,0,10+ years
0,1,16500,760,36,debt_consolidation,27.23%,NY,RENT,4583.33,760-764,11,8176,1,1 year
0,1,8000,760,36,home_improvement,9.59%,OH,MORTGAGE,7250,760-764,6,4938,0,10+ years
0,1,12000,760,36,educational,14.79%,CA,RENT,3333.33,760-764,8,1357,0,2 years
0,1,10000,760,36,debt_consolidation,11.45%,CA,OWN,4166.67,760-764,20,10385,1,6 years
0,1,12000,760,36,medical,22.57%,MT,MORTGAGE,7500,760-764,8,5116,0,10+ years
0,1,9800,760,36,major_purchase,14.99%,HI,MORTGAGE,3583.33,760-764,12,5164,0,3 years
0,1,10500,760,36,medical,16.26%,OK,MORTGAGE,4853.33,760-764,9,2816,1,3 years
0,1,2575,760,36,educational,4.80%,MA,RENT,6875,760-764,6,4678,2,3 years
0,1,8400,760,36,medical,15.34%,WA,MORTGAGE,3200,760-764,6,10576,0,n/a
0,1,20000,760,36,debt_consolidation,17.51%,DE,MORTGAGE,7833.33,760-764,14,49898,0,5 years
0,1,7000,760,36,debt_consolidation,8.29%,FL,OWN,2750,760-764,8,10860,0,4 years
0,1,8400,760,60,car,22.47%,NM,MORTGAGE,4833.33,760-764,6,19187,0,3 years
0,1,6000,760,36,debt_consolidation,3.88%,NH,MORTGAGE,5000,760-764,5,4242,0,1 year
0,1,6000,760,36,debt_consolidation,8.91%,CT,MORTGAGE,4500,760-764,10,4561,1,10+ years
0,1,24000,760,36,home_improvement,14.22%,OK,MORTGAGE,6833.33,760-764,8,11058,0,10+ years
0,1,5800,760,36,credit_card,6.98%,MA,RENT,5208.33,760-764,7,4965,0,4 years
0,1,17000,760,60,debt_consolidation,11.12%,AL,MORTGAGE,4166.67,760-764,10,19020,0,10+ years
0,1,10000,760,36,debt_consolidation,18.72%,MA,MORTGAGE,4300,760-764,15,24413,1,10+ years
0,1,22000,760,60,debt_consolidation,15.83%,TX,MORTGAGE,5243.75,760-764,18,14115,0,2 years
0,1,5300,760,36,debt_consolidation,9.67%,TX,RENT,1945,760-764,3,5360,0,8 years
0,1,14000,760,36,debt_consolidation,13.06%,CA,MORTGAGE,9083.33,760-764,21,46017,3,10+ years
0,1,5000,760,36,major_purchase,15.69%,NY,OWN,5416.67,760-764,11,4979,0,10+ years
0,1,10000,760,36,small_business,13.03%,FL,RENT,5000,760-764,8,3952,0,2 years
0,1,3000,765,36,other,3.72%,MA,MORTGAGE,4167,765-769,4,7074,0,5 years
0,1,16000,765,36,debt_consolidation,6.48%,IL,MORTGAGE,6000,765-769,8,19539,0,n/a
0,1,4500,765,36,debt_consolidation,18.48%,CA,MORTGAGE,10000,765-769,18,17863,3,6 years
0,1,8000,765,36,other,0%,NC,MORTGAGE,3500,765-769,7,0,1,n/a
0,1,14000,765,36,credit_card,19.53%,CT,MORTGAGE,6000,765-769,13,4140,0,8 years
0,1,25000,765,60,home_improvement,16.26%,CA,MORTGAGE,3333.33,765-769,6,22713,1,10+ years
0,1,7000,765,36,medical,20.96%,TX,OWN,2300,765-769,4,0,0,10+ years
0,1,9000,765,36,debt_consolidation,13.85%,MA,RENT,4166.67,765-769,5,7853,0,1 year
0,1,8000,765,36,debt_consolidation,1.73%,CA,RENT,3750,765-769,6,3381,0,< 1 year
0,1,12000,765,36,debt_consolidation,9.49%,VA,MORTGAGE,6700,765-769,20,11686,0,5 years
0,1,3500,765,36,other,1.83%,IL,MORTGAGE,7500,765-769,4,6944,0,9 years
0,1,30000,765,36,home_improvement,2.21%,NY,MORTGAGE,9583.33,765-769,7,4454,3,10+ years
0,1,9800,765,36,debt_consolidation,14.44%,AL,MORTGAGE,6666.67,765-769,5,11466,0,3 years
0,1,12000,765,36,debt_consolidation,12.36%,NY,RENT,4416.67,765-769,12,4117,1,3 years
0,1,5000,765,36,credit_card,15.74%,TX,RENT,3125,765-769,11,4557,0,6 years
0,1,10750,765,36,debt_consolidation,6.04%,FL,OWN,2750,765-769,5,4693,0,5 years
0,1,12000,765,36,home_improvement,2.25%,GA,MORTGAGE,8000,765-769,12,5193,0,2 years
0,1,8000,765,36,debt_consolidation,4.40%,TX,MORTGAGE,2430,765-769,5,2783,0,2 years
0,1,4500,765,36,debt_consolidation,21.46%,NY,RENT,3644.83,765-769,8,1058,2,< 1 year
0,1,6000,765,36,wedding,1.06%,NY,RENT,5000,765-769,6,7161,0,3 years
0,1,30000,765,36,home_improvement,8.15%,MN,MORTGAGE,22916.67,765-769,13,1945,0,4 years
0,1,10000,765,60,debt_consolidation,22.69%,NV,MORTGAGE,5623.33,765-769,11,26898,1,10+ years
0,1,4200,765,36,debt_consolidation,6.58%,IL,RENT,5133.33,765-769,4,5475,1,4 years
0,1,6000,765,36,major_purchase,4.74%,IL,MORTGAGE,10916,765-769,18,6317,4,6 years
0,1,7000,765,36,debt_consolidation,10.37%,NV,RENT,4158,765-769,13,6634,0,8 years
0,1,10000,765,36,debt_consolidation,24.24%,IL,RENT,3750,765-769,9,1623,0,2 years
0,1,4800,765,60,major_purchase,7.88%,CA,MORTGAGE,1600,765-769,6,4191,1,n/a
0,1,24000,765,60,debt_consolidation,8.08%,AL,MORTGAGE,8083.33,765-769,9,13559,0,10+ years
0,1,4400,765,36,major_purchase,17.93%,PA,OWN,4000,765-769,6,9945,1,5 years
0,1,2000,765,36,major_purchase,24.69%,TX,MORTGAGE,4333.33,765-769,10,2792,4,10+ years
0,1,3000,765,36,debt_consolidation,11.03%,NY,MORTGAGE,7500,765-769,13,10585,0,n/a
0,1,16000,765,60,debt_consolidation,9.90%,MO,RENT,2958.33,765-769,6,8943,2,< 1 year
0,1,29000,765,36,debt_consolidation,19.25%,NY,MORTGAGE,9166.67,765-769,18,75212,1,< 1 year
0,1,4500,765,36,moving,13.90%,CA,MORTGAGE,3000,765-769,10,387,0,< 1 year
0,1,25000,765,36,debt_consolidation,1.73%,OR,RENT,7500,765-769,4,4329,0,4 years
0,1,25000,765,36,debt_consolidation,20.48%,OR,MORTGAGE,7083.33,765-769,10,25429,0,6 years
0,1,35000,770,36,debt_consolidation,20.27%,VA,MORTGAGE,12083.33,770-774,15,35242,0,10+ years
0,1,4075,770,36,home_improvement,23.41%,NC,MORTGAGE,3750,770-774,6,34103,1,6 years
0,1,5000,770,60,major_purchase,11.52%,NY,RENT,1667,770-774,6,1108,0,3 years
0,1,20000,770,36,debt_consolidation,12.27%,MD,MORTGAGE,8083.33,770-774,13,29813,1,10+ years
0,1,14400,770,36,home_improvement,6.71%,FL,MORTGAGE,12500,770-774,6,1280,0,10+ years
0,1,4000,770,36,other,15.13%,FL,MORTGAGE,6583.33,770-774,6,63294,0,10+ years
0,1,15000,770,36,debt_consolidation,5.59%,MO,RENT,2916.67,770-774,13,14290,1,9 years
0,1,4900,770,36,home_improvement,6.64%,VA,MORTGAGE,2666.67,770-774,5,3455,1,4 years
0,1,31050,770,36,debt_consolidation,18.82%,GA,MORTGAGE,6500,770-774,15,71549,0,9 years
0,1,7000,770,36,credit_card,8.89%,AZ,MORTGAGE,3352,770-774,14,14014,2,< 1 year
0,1,8000,770,36,home_improvement,19.65%,FL,OWN,5833.33,770-774,8,0,0,3 years
0,1,2200,770,36,major_purchase,8.16%,WA,MORTGAGE,5500,770-774,8,2927,0,3 years
0,1,20000,770,36,debt_consolidation,6.61%,CA,RENT,10833.33,770-774,7,16092,0,4 years
0,1,9000,770,36,major_purchase,9.29%,NY,MORTGAGE,14166.67,770-774,13,40909,0,4 years
0,1,5000,770,36,major_purchase,2.92%,NY,RENT,3033,770-774,7,3663,0,8 years
0,1,14000,770,36,debt_consolidation,9%,IL,MORTGAGE,8733.33,770-774,11,15108,0,6 years
0,1,19000,770,36,debt_consolidation,9.76%,RI,MORTGAGE,5166.67,770-774,18,43617,2,10+ years
1,1,25000,775,36,debt_consolidation,18.52%,CA,RENT,5000,775-779,11,4345,3,2 years
1,1,8450,775,60,major_purchase,12.73%,TX,MORTGAGE,1375,775-779,2,0,1,2 years
0,1,35000,775,36,small_business,1.59%,IL,RENT,18333.33,775-779,10,1992,0,1 year
0,1,12000,775,36,credit_card,13.88%,MA,MORTGAGE,7125,775-779,15,20639,1,5 years
0,1,16500,775,60,small_business,12.07%,OH,MORTGAGE,2750,775-779,11,2316,1,4 years
0,1,10000,775,36,major_purchase,12.93%,NY,RENT,4841.67,775-779,4,0,1,4 years
0,1,5000,775,36,home_improvement,3.89%,MN,MORTGAGE,2083.33,775-779,4,3901,2,4 years
0,1,12000,775,36,debt_consolidation,15.10%,CO,RENT,5666.67,775-779,7,12094,0,10+ years
0,1,24000,775,60,home_improvement,11.99%,CO,OWN,5686.67,775-779,6,1726,2,2 years
0,1,19000,775,36,debt_consolidation,19.83%,CA,RENT,4548.83,775-779,12,33809,1,5 years
0,1,10000,775,36,debt_consolidation,0.17%,OR,MORTGAGE,7083.33,775-779,9,2994,0,10+ years
0,1,6000,775,36,major_purchase,12.68%,TX,MORTGAGE,6666.67,775-779,13,8581,0,10+ years
0,1,21000,775,36,debt_consolidation,6.84%,IL,MORTGAGE,5333.33,775-779,7,19178,0,7 years
0,1,17000,775,36,vacation,2.19%,CA,MORTGAGE,10000,775-779,15,63646,1,< 1 year
0,1,7500,775,36,debt_consolidation,7.72%,NJ,OWN,10000,775-779,14,5195,1,3 years
0,1,12700,775,60,home_improvement,19.47%,PA,MORTGAGE,5833.33,775-779,12,14787,0,10+ years
0,1,4600,775,36,home_improvement,3.38%,OH,MORTGAGE,3664.25,775-779,6,3127,0,10+ years
0,1,9000,775,36,debt_consolidation,5.87%,NY,MORTGAGE,8333.33,775-779,9,1717,0,1 year
0,1,35000,775,36,debt_consolidation,17.90%,LA,OWN,8750,775-779,8,31600,3,< 1 year
0,1,19000,775,60,home_improvement,6.19%,MD,MORTGAGE,7500,775-779,12,1142,1,8 years
0,1,10000,775,36,major_purchase,5.01%,MD,MORTGAGE,13750,775-779,12,4357,0,10+ years
0,1,7000,775,36,debt_consolidation,14.32%,CA,RENT,5166.67,775-779,6,0,1,10+ years
1,1,20000,780,36,other,3.65%,AZ,MORTGAGE,5200,780-784,3,9231,0,7 years
0,1,8000,780,36,car,29.62%,AL,MORTGAGE,5583.33,780-784,9,6065,1,10+ years
0,1,8000,780,36,credit_card,4.90%,FL,MORTGAGE,3000,780-784,5,6084,1,n/a
0,1,12000,780,60,debt_consolidation,22.13%,WI,MORTGAGE,4166.67,780-784,12,14464,1,10+ years
0,1,5000,780,36,debt_consolidation,1.20%,GA,RENT,5000,780-784,8,531,1,2 years
0,1,16000,780,60,other,16.58%,SC,OWN,5000,780-784,6,2300,0,10+ years
0,1,7500,780,60,other,14.96%,IL,MORTGAGE,7083.33,780-784,11,16449,1,10+ years
0,1,15000,780,36,home_improvement,0.53%,VA,MORTGAGE,10417,780-784,8,1343,1,< 1 year
0,1,16000,780,36,debt_consolidation,14.48%,CA,MORTGAGE,7333.33,780-784,11,71838,1,10+ years
0,1,7750,780,36,debt_consolidation,22.01%,CO,RENT,4766.67,780-784,14,4667,3,6 years
0,1,25000,780,60,home_improvement,4.95%,FL,MORTGAGE,3333.33,780-784,9,3367,3,2 years
0,1,12000,780,60,credit_card,16.98%,FL,MORTGAGE,3791.67,780-784,10,59495,1,10+ years
0,1,10000,780,36,credit_card,10.41%,GA,MORTGAGE,7500,780-784,11,11532,0,9 years
0,1,12500,780,36,home_improvement,11.71%,TX,MORTGAGE,4166.67,780-784,7,1052,0,2 years
0,1,9100,780,36,house,14.66%,PA,MORTGAGE,3500,780-784,18,4315,1,10+ years
0,1,7200,780,36,credit_card,11.72%,RI,MORTGAGE,7083.33,780-784,6,15933,1,3 years
0,1,10000,780,36,debt_consolidation,16%,KY,MORTGAGE,8333.33,780-784,11,14832,0,10+ years
0,1,5000,780,36,major_purchase,14.22%,GA,RENT,6000,780-784,7,1751,0,6 years
0,1,6000,780,36,other,11.41%,NY,MORTGAGE,6250,780-784,9,89985,2,n/a
0,1,11875,780,36,debt_consolidation,20.80%,FL,MORTGAGE,2740.5,780-784,16,23490,1,10+ years
0,1,12000,780,60,debt_consolidation,11.03%,GA,MORTGAGE,4425.17,780-784,9,14816,0,10+ years
0,1,21700,780,36,debt_consolidation,5.43%,CA,MORTGAGE,15000,780-784,5,128707,0,2 years
0,1,8000,780,36,credit_card,4.47%,CA,OWN,3936,780-784,7,5235,0,10+ years
0,1,6000,780,36,debt_consolidation,7.77%,NY,MORTGAGE,3666.67,780-784,19,6275,1,4 years
0,1,4350,780,36,house,3.12%,CA,OWN,2600,780-784,5,866,0,< 1 year
0,1,6000,780,36,debt_consolidation,8.40%,NY,RENT,5417,780-784,10,6047,1,10+ years
0,1,10000,780,36,home_improvement,27.92%,CA,MORTGAGE,2500,780-784,5,1230,2,1 year
0,1,28200,780,60,home_improvement,10.35%,CA,MORTGAGE,5900,780-784,13,20670,0,10+ years
1,1,25000,785,60,small_business,0.60%,CA,MORTGAGE,5666.67,785-789,2,0,4,10+ years
1,1,35000,785,60,home_improvement,23.99%,WV,MORTGAGE,7083.33,785-789,19,30725,1,10+ years
0,1,5450,785,60,other,2.48%,WA,MORTGAGE,4600,785-789,14,4326,0,10+ years
0,1,5000,785,36,major_purchase,6.43%,PA,MORTGAGE,12083.33,785-789,10,792,0,5 years
0,1,4800,785,36,medical,20.17%,NH,MORTGAGE,7466.83,785-789,19,13461,2,4 years
0,1,13000,785,36,small_business,16.14%,TX,MORTGAGE,3500,785-789,6,0,1,1 year
0,1,6500,785,36,debt_consolidation,18%,NH,RENT,1500,785-789,5,2816,0,2 years
0,1,30000,785,36,major_purchase,1.08%,NY,OWN,10416.67,785-789,6,740,0,5 years
0,1,7500,785,36,home_improvement,22.26%,OH,MORTGAGE,2583.33,785-789,11,2160,0,10+ years
0,1,24000,785,36,credit_card,14.41%,AZ,MORTGAGE,11666.67,785-789,10,33122,0,4 years
0,1,26500,785,60,small_business,17.19%,NY,MORTGAGE,5416.67,785-789,13,9966,0,10+ years
0,1,5400,785,36,small_business,6.27%,OH,RENT,3000,785-789,2,90,2,n/a
0,1,1000,785,36,debt_consolidation,5.59%,MD,MORTGAGE,9333.33,785-789,6,350,4,2 years
0,1,15000,785,60,moving,17.55%,NY,RENT,5761,785-789,12,2691,2,10+ years
0,1,5000,785,36,debt_consolidation,29.86%,CA,OWN,2083.33,785-789,12,22141,0,n/a
0,1,12000,785,36,major_purchase,2.55%,MO,MORTGAGE,3416.67,785-789,6,3732,0,10+ years
0,1,2500,785,36,major_purchase,17.59%,OR,MORTGAGE,3666.67,785-789,6,406,0,10+ years
0,1,10000,785,36,debt_consolidation,13.73%,CO,RENT,3125,785-789,5,417,2,1 year
0,1,14000,785,60,debt_consolidation,8.69%,MA,RENT,5833.33,785-789,4,961,0,5 years
1,1,32400,790,60,home_improvement,1.28%,CA,MORTGAGE,8750,790-794,4,7,0,5 years
0,1,4500,790,36,debt_consolidation,14.74%,WV,MORTGAGE,2666.67,790-794,7,2705,0,7 years
0,1,20800,790,36,home_improvement,21.77%,CA,OWN,11666.67,790-794,6,682,1,10+ years
0,1,10000,790,36,major_purchase,2.85%,PA,MORTGAGE,10167,790-794,9,16,3,10+ years
0,1,35000,790,36,home_improvement,20.70%,TX,MORTGAGE,12083.33,790-794,10,28864,0,10+ years
0,1,5075,790,36,debt_consolidation,20.10%,PA,MORTGAGE,5000,790-794,9,269,3,3 years
0,1,7200,790,36,debt_consolidation,17.27%,NY,MORTGAGE,3416.67,790-794,14,4838,0,10+ years
0,1,8800,790,36,other,20.73%,PA,MORTGAGE,4833,790-794,6,306,4,5 years
0,1,4800,790,36,major_purchase,10.23%,FL,MORTGAGE,6333.33,790-794,13,10704,0,10+ years
0,1,8000,790,36,house,0.24%,KS,RENT,4250,790-794,4,132,3,5 years
0,1,12000,790,36,home_improvement,4.81%,NY,MORTGAGE,9833.33,790-794,15,5584,2,10+ years
0,1,16000,790,36,credit_card,6.07%,NJ,RENT,12916.67,790-794,8,26635,1,10+ years
0,1,20000,790,60,car,12.51%,GA,MORTGAGE,19583,790-794,9,5213,0,4 years
0,1,20000,790,36,debt_consolidation,11.12%,CA,RENT,10333.33,790-794,8,12632,0,6 years
0,1,4000,790,36,other,10.74%,GA,RENT,3417,790-794,11,2775,3,1 year
0,1,10800,790,36,home_improvement,6.82%,CA,MORTGAGE,11250,790-794,7,10232,2,< 1 year
0,1,12000,790,60,debt_consolidation,1.88%,DE,MORTGAGE,6666.67,790-794,6,3364,0,6 years
0,1,8000,790,36,small_business,9.19%,CA,MORTGAGE,5833.33,790-794,5,4469,2,3 years
0,1,12375,790,36,debt_consolidation,19.24%,PA,MORTGAGE,6750,790-794,11,8135,0,1 year
0,1,11000,790,36,debt_consolidation,12.04%,NC,MORTGAGE,5836.67,790-794,12,420,0,< 1 year
1,1,28000,795,60,small_business,0%,CO,RENT,4806,795-799,6,0,1,4 years
0,1,17000,795,36,small_business,6.43%,NJ,RENT,6250,795-799,4,1352,3,6 years
0,1,20000,795,60,debt_consolidation,12.36%,NY,OWN,5000,795-799,9,7960,2,10+ years
0,1,10000,795,60,debt_consolidation,15.82%,WI,RENT,3250,795-799,5,11319,1,6 years
0,1,12000,795,60,car,9.75%,CA,MORTGAGE,9866,795-799,9,2787,0,4 years
0,1,7500,795,36,other,7.17%,KS,MORTGAGE,3750,795-799,14,9409,1,7 years
0,1,12000,795,60,credit_card,19.38%,MT,MORTGAGE,4000,795-799,7,143151,0,4 years
0,1,8000,795,36,vacation,0%,NY,RENT,7300,795-799,2,0,0,10+ years
0,1,10000,795,36,home_improvement,1.69%,CA,MORTGAGE,8000,795-799,6,8974,0,3 years
0,1,5000,795,36,other,6.11%,TX,MORTGAGE,5416.67,795-799,13,4956,0,8 years
0,1,4500,795,36,credit_card,2.54%,TX,RENT,2166.67,795-799,2,527,1,3 years
0,1,10000,795,60,home_improvement,4.05%,MD,MORTGAGE,8750,795-799,7,0,1,2 years
0,1,15675,795,36,small_business,8.86%,FL,MORTGAGE,4166.67,795-799,9,13020,1,7 years
